day,elevation,flow_accumulation,geology,latitude,longitude,month,rainfall,slop,soil_type,station,year
31,54,12.0,charnockite,7.7464,80.1317,2,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
32,54,12.0,charnockite,7.7464,80.1317,2,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
33,54,12.0,charnockite,7.7464,80.1317,2,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
34,54,12.0,charnockite,7.7464,80.1317,2,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
1,54,12.0,charnockite,7.7464,80.1317,3,80.12,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
2,54,12.0,charnockite,7.7464,80.1317,3,7.75,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
3,54,12.0,charnockite,7.7464,80.1317,3,16,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
4,54,12.0,charnockite,7.7464,80.1317,3,2016,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
5,54,12.0,charnockite,7.7464,80.1317,3,3,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
6,54,12.0,charnockite,7.7464,80.1317,3,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
7,54,12.0,charnockite,7.7464,80.1317,3,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
8,54,12.0,charnockite,7.7464,80.1317,3,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
9,54,12.0,charnockite,7.7464,80.1317,3,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
10,54,12.0,charnockite,7.7464,80.1317,3,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
11,54,12.0,charnockite,7.7464,80.1317,3,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
12,54,12.0,charnockite,7.7464,80.1317,3,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
13,54,12.0,charnockite,7.7464,80.1317,3,4.9,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
14,54,12.0,charnockite,7.7464,80.1317,3,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
15,54,12.0,charnockite,7.7464,80.1317,3,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
16,54,12.0,charnockite,7.7464,80.1317,3,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
17,54,12.0,charnockite,7.7464,80.1317,3,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
18,54,12.0,charnockite,7.7464,80.1317,3,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
19,54,12.0,charnockite,7.7464,80.1317,3,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
20,54,12.0,charnockite,7.7464,80.1317,3,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
21,54,12.0,charnockite,7.7464,80.1317,3,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
22,54,12.0,charnockite,7.7464,80.1317,3,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
23,54,12.0,charnockite,7.7464,80.1317,3,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
24,54,12.0,charnockite,7.7464,80.1317,3,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
25,54,12.0,charnockite,7.7464,80.1317,3,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
26,54,12.0,charnockite,7.7464,80.1317,3,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
27,54,12.0,charnockite,7.7464,80.1317,3,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
28,54,12.0,charnockite,7.7464,80.1317,3,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
29,54,12.0,charnockite,7.7464,80.1317,3,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
30,54,12.0,charnockite,7.7464,80.1317,3,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
31,54,12.0,charnockite,7.7464,80.1317,3,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
32,54,12.0,charnockite,7.7464,80.1317,3,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
33,54,12.0,charnockite,7.7464,80.1317,3,72.1,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
34,54,12.0,charnockite,7.7464,80.1317,3,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
1,54,12.0,charnockite,7.7464,80.1317,4,80.12,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
2,54,12.0,charnockite,7.7464,80.1317,4,7.75,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
3,54,12.0,charnockite,7.7464,80.1317,4,16,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
4,54,12.0,charnockite,7.7464,80.1317,4,2016,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
5,54,12.0,charnockite,7.7464,80.1317,4,4,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
6,54,12.0,charnockite,7.7464,80.1317,4,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
7,54,12.0,charnockite,7.7464,80.1317,4,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
8,54,12.0,charnockite,7.7464,80.1317,4,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
9,54,12.0,charnockite,7.7464,80.1317,4,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
10,54,12.0,charnockite,7.7464,80.1317,4,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
11,54,12.0,charnockite,7.7464,80.1317,4,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
12,54,12.0,charnockite,7.7464,80.1317,4,5.4,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
13,54,12.0,charnockite,7.7464,80.1317,4,66.9,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
14,54,12.0,charnockite,7.7464,80.1317,4,12.5,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
15,54,12.0,charnockite,7.7464,80.1317,4,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
16,54,12.0,charnockite,7.7464,80.1317,4,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
17,54,12.0,charnockite,7.7464,80.1317,4,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
18,54,12.0,charnockite,7.7464,80.1317,4,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
19,54,12.0,charnockite,7.7464,80.1317,4,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
20,54,12.0,charnockite,7.7464,80.1317,4,7.1,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
21,54,12.0,charnockite,7.7464,80.1317,4,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
22,54,12.0,charnockite,7.7464,80.1317,4,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
23,54,12.0,charnockite,7.7464,80.1317,4,5.5,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
24,54,12.0,charnockite,7.7464,80.1317,4,66.2,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
25,54,12.0,charnockite,7.7464,80.1317,4,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
26,54,12.0,charnockite,7.7464,80.1317,4,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
27,54,12.0,charnockite,7.7464,80.1317,4,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
28,54,12.0,charnockite,7.7464,80.1317,4,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
29,54,12.0,charnockite,7.7464,80.1317,4,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
30,54,12.0,charnockite,7.7464,80.1317,4,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
31,54,12.0,charnockite,7.7464,80.1317,4,30.3,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
32,54,12.0,charnockite,7.7464,80.1317,4,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
33,54,12.0,charnockite,7.7464,80.1317,4,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
34,54,12.0,charnockite,7.7464,80.1317,4,6.7,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
1,54,12.0,charnockite,7.7464,80.1317,7,80.12,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
2,54,12.0,charnockite,7.7464,80.1317,7,7.75,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
3,54,12.0,charnockite,7.7464,80.1317,7,16,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
4,54,12.0,charnockite,7.7464,80.1317,7,2016,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
5,54,12.0,charnockite,7.7464,80.1317,7,7,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
6,54,12.0,charnockite,7.7464,80.1317,7,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
7,54,12.0,charnockite,7.7464,80.1317,7,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
8,54,12.0,charnockite,7.7464,80.1317,7,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
9,54,12.0,charnockite,7.7464,80.1317,7,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
10,54,12.0,charnockite,7.7464,80.1317,7,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
11,54,12.0,charnockite,7.7464,80.1317,7,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
12,54,12.0,charnockite,7.7464,80.1317,7,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
13,54,12.0,charnockite,7.7464,80.1317,7,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
14,54,12.0,charnockite,7.7464,80.1317,7,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
15,54,12.0,charnockite,7.7464,80.1317,7,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
16,54,12.0,charnockite,7.7464,80.1317,7,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
17,54,12.0,charnockite,7.7464,80.1317,7,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
18,54,12.0,charnockite,7.7464,80.1317,7,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
19,54,12.0,charnockite,7.7464,80.1317,7,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
20,54,12.0,charnockite,7.7464,80.1317,7,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
21,54,12.0,charnockite,7.7464,80.1317,7,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
22,54,12.0,charnockite,7.7464,80.1317,7,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
23,54,12.0,charnockite,7.7464,80.1317,7,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
24,54,12.0,charnockite,7.7464,80.1317,7,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
25,54,12.0,charnockite,7.7464,80.1317,7,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
26,54,12.0,charnockite,7.7464,80.1317,7,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
27,54,12.0,charnockite,7.7464,80.1317,7,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
28,54,12.0,charnockite,7.7464,80.1317,7,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
29,54,12.0,charnockite,7.7464,80.1317,7,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
30,54,12.0,charnockite,7.7464,80.1317,7,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
31,54,12.0,charnockite,7.7464,80.1317,7,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
32,54,12.0,charnockite,7.7464,80.1317,7,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
33,54,12.0,charnockite,7.7464,80.1317,7,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
34,54,12.0,charnockite,7.7464,80.1317,7,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
1,54,12.0,charnockite,7.7464,80.1317,8,80.12,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
2,54,12.0,charnockite,7.7464,80.1317,8,7.75,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
3,54,12.0,charnockite,7.7464,80.1317,8,16,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
4,54,12.0,charnockite,7.7464,80.1317,8,2016,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
5,54,12.0,charnockite,7.7464,80.1317,8,8,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
6,54,12.0,charnockite,7.7464,80.1317,8,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
7,54,12.0,charnockite,7.7464,80.1317,8,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
8,54,12.0,charnockite,7.7464,80.1317,8,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
9,54,12.0,charnockite,7.7464,80.1317,8,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
10,54,12.0,charnockite,7.7464,80.1317,8,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
11,54,12.0,charnockite,7.7464,80.1317,8,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
12,54,12.0,charnockite,7.7464,80.1317,8,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
13,54,12.0,charnockite,7.7464,80.1317,8,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
14,54,12.0,charnockite,7.7464,80.1317,8,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
15,54,12.0,charnockite,7.7464,80.1317,8,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
16,54,12.0,charnockite,7.7464,80.1317,8,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
17,54,12.0,charnockite,7.7464,80.1317,8,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
18,54,12.0,charnockite,7.7464,80.1317,8,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
19,54,12.0,charnockite,7.7464,80.1317,8,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
20,54,12.0,charnockite,7.7464,80.1317,8,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
21,54,12.0,charnockite,7.7464,80.1317,8,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
22,54,12.0,charnockite,7.7464,80.1317,8,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
23,54,12.0,charnockite,7.7464,80.1317,8,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
24,54,12.0,charnockite,7.7464,80.1317,8,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
25,54,12.0,charnockite,7.7464,80.1317,8,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
26,54,12.0,charnockite,7.7464,80.1317,8,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
27,54,12.0,charnockite,7.7464,80.1317,8,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
28,54,12.0,charnockite,7.7464,80.1317,8,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
29,54,12.0,charnockite,7.7464,80.1317,8,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
30,54,12.0,charnockite,7.7464,80.1317,8,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
31,54,12.0,charnockite,7.7464,80.1317,8,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
32,54,12.0,charnockite,7.7464,80.1317,8,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
33,54,12.0,charnockite,7.7464,80.1317,8,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
34,54,12.0,charnockite,7.7464,80.1317,8,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
1,54,12.0,charnockite,7.7464,80.1317,9,80.12,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
2,54,12.0,charnockite,7.7464,80.1317,9,7.75,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
3,54,12.0,charnockite,7.7464,80.1317,9,16,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
4,54,12.0,charnockite,7.7464,80.1317,9,2016,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
5,54,12.0,charnockite,7.7464,80.1317,9,9,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
6,54,12.0,charnockite,7.7464,80.1317,9,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
7,54,12.0,charnockite,7.7464,80.1317,9,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
8,54,12.0,charnockite,7.7464,80.1317,9,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
9,54,12.0,charnockite,7.7464,80.1317,9,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
10,54,12.0,charnockite,7.7464,80.1317,9,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
11,54,12.0,charnockite,7.7464,80.1317,9,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
12,54,12.0,charnockite,7.7464,80.1317,9,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
13,54,12.0,charnockite,7.7464,80.1317,9,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
14,54,12.0,charnockite,7.7464,80.1317,9,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
15,54,12.0,charnockite,7.7464,80.1317,9,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
16,54,12.0,charnockite,7.7464,80.1317,9,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
17,54,12.0,charnockite,7.7464,80.1317,9,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
18,54,12.0,charnockite,7.7464,80.1317,9,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
19,54,12.0,charnockite,7.7464,80.1317,9,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
20,54,12.0,charnockite,7.7464,80.1317,9,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
21,54,12.0,charnockite,7.7464,80.1317,9,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
22,54,12.0,charnockite,7.7464,80.1317,9,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
23,54,12.0,charnockite,7.7464,80.1317,9,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
24,54,12.0,charnockite,7.7464,80.1317,9,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
25,54,12.0,charnockite,7.7464,80.1317,9,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
26,54,12.0,charnockite,7.7464,80.1317,9,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
27,54,12.0,charnockite,7.7464,80.1317,9,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
28,54,12.0,charnockite,7.7464,80.1317,9,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
29,54,12.0,charnockite,7.7464,80.1317,9,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
30,54,12.0,charnockite,7.7464,80.1317,9,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
31,54,12.0,charnockite,7.7464,80.1317,9,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
32,54,12.0,charnockite,7.7464,80.1317,9,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
33,54,12.0,charnockite,7.7464,80.1317,9,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
34,54,12.0,charnockite,7.7464,80.1317,9,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
1,54,12.0,charnockite,7.7464,80.1317,11,80.12,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
2,54,12.0,charnockite,7.7464,80.1317,11,7.75,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
3,54,12.0,charnockite,7.7464,80.1317,11,16,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
4,54,12.0,charnockite,7.7464,80.1317,11,2016,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
5,54,12.0,charnockite,7.7464,80.1317,11,11,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
6,54,12.0,charnockite,7.7464,80.1317,11,32.8,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
7,54,12.0,charnockite,7.7464,80.1317,11,22.5,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
8,54,12.0,charnockite,7.7464,80.1317,11,11.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
9,54,12.0,charnockite,7.7464,80.1317,11,31.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
10,54,12.0,charnockite,7.7464,80.1317,11,5.2,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
11,54,12.0,charnockite,7.7464,80.1317,11,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
12,54,12.0,charnockite,7.7464,80.1317,11,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
13,54,12.0,charnockite,7.7464,80.1317,11,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
14,54,12.0,charnockite,7.7464,80.1317,11,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
15,54,12.0,charnockite,7.7464,80.1317,11,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
16,54,12.0,charnockite,7.7464,80.1317,11,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
17,54,12.0,charnockite,7.7464,80.1317,11,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
18,54,12.0,charnockite,7.7464,80.1317,11,9.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
19,54,12.0,charnockite,7.7464,80.1317,11,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
20,54,12.0,charnockite,7.7464,80.1317,11,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
21,54,12.0,charnockite,7.7464,80.1317,11,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
22,54,12.0,charnockite,7.7464,80.1317,11,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
23,54,12.0,charnockite,7.7464,80.1317,11,83.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
24,54,12.0,charnockite,7.7464,80.1317,11,0.5,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
25,54,12.0,charnockite,7.7464,80.1317,11,0.0,0.0,Noncalcic Brown soils & Low Humic Gley soils,NIKAWERATIYA,2016
